2024-06-08 00:51:10,536 INFO    StreamThr :2258918 [internal.py:wandb_internal():85] W&B internal server running at pid: 2258918, started at: 2024-06-08 00:51:10.535639
2024-06-08 00:51:11,188 DEBUG   HandlerThread:2258918 [system_monitor.py:probe():223] {'os': 'Linux-6.5.0-28-generic-x86_64-with-glibc2.35', 'python': '3.10.12', 'heartbeatAt': '2024-06-08T07:51:11.182739', 'startedAt': '2024-06-08T07:51:10.532361', 'docker': None, 'cuda': None, 'args': ('-e', '25', '-btr', '16', '-d', 'cuda:1', '-layer', '4', '-task', 'train', '-eval', 'profession', '-nds', 'neuron masking', '-dpath', './dictionary_learning/dictionaries/pythia-70m-deduped/embed', '-atpath', './dictionary_learning/dictionaries/pythia-70m-deduped/attn_out_layer', '-mpath', './dictionary_learning/dictionaries/pythia-70m-deduped/mlp_out_layer', '-rpath', './dictionary_learning/dictionaries/pythia-70m-deduped/resid_out_layer', '-mb', '1', '-svd', 'saved_models/profession-4-sae masking_b16_e25.pth'), 'state': 'running', 'program': '/home/atticus/maheep/SAE_vs_DAS/main.py', 'codePathLocal': 'main.py', 'codePath': 'main.py', 'git': {'remote': 'https://github.com/MaheepChaudhary/SAE_vs_DAS.git', 'commit': '01556287ca0f7d32e02c55fa0ec1ed2739d3f650'}, 'email': 'chaudhary.maheep28@gmail.com', 'root': '/home/atticus/maheep/SAE_vs_DAS', 'host': 'AtticusDeepLearner', 'username': 'atticus', 'executable': '/usr/bin/python', 'cpu_count': 16, 'cpu_count_logical': 32, 'cpu_freq': {'current': 3.853156250000001, 'min': 1800.0, 'max': 4000.0}, 'cpu_freq_per_core': [{'current': 4.538, 'min': 1800.0, 'max': 4000.0}, {'current': 3.633, 'min': 1800.0, 'max': 4000.0}, {'current': 3.633, 'min': 1800.0, 'max': 4000.0}, {'current': 3.632, 'min': 1800.0, 'max': 4000.0}, {'current': 3.629, 'min': 1800.0, 'max': 4000.0}, {'current': 3.633, 'min': 1800.0, 'max': 4000.0}, {'current': 3.63, 'min': 1800.0, 'max': 4000.0}, {'current': 4.376, 'min': 1800.0, 'max': 4000.0}, {'current': 3.632, 'min': 1800.0, 'max': 4000.0}, {'current': 3.632, 'min': 1800.0, 'max': 4000.0}, {'current': 3.639, 'min': 1800.0, 'max': 4000.0}, {'current': 3.63, 'min': 1800.0, 'max': 4000.0}, {'current': 3.633, 'min': 1800.0, 'max': 4000.0}, {'current': 4.541, 'min': 1800.0, 'max': 4000.0}, {'current': 3.633, 'min': 1800.0, 'max': 4000.0}, {'current': 3.625, 'min': 1800.0, 'max': 4000.0}, {'current': 4.538, 'min': 1800.0, 'max': 4000.0}, {'current': 3.632, 'min': 1800.0, 'max': 4000.0}, {'current': 3.632, 'min': 1800.0, 'max': 4000.0}, {'current': 3.632, 'min': 1800.0, 'max': 4000.0}, {'current': 3.631, 'min': 1800.0, 'max': 4000.0}, {'current': 3.633, 'min': 1800.0, 'max': 4000.0}, {'current': 3.631, 'min': 1800.0, 'max': 4000.0}, {'current': 3.938, 'min': 1800.0, 'max': 4000.0}, {'current': 3.621, 'min': 1800.0, 'max': 4000.0}, {'current': 3.883, 'min': 1800.0, 'max': 4000.0}, {'current': 3.474, 'min': 1800.0, 'max': 4000.0}, {'current': 3.632, 'min': 1800.0, 'max': 4000.0}, {'current': 3.633, 'min': 1800.0, 'max': 4000.0}, {'current': 3.633, 'min': 1800.0, 'max': 4000.0}, {'current': 3.632, 'min': 1800.0, 'max': 4000.0}, {'current': 3.628, 'min': 1800.0, 'max': 4000.0}], 'disk': {'/': {'total': 3519.256721496582, 'used': 126.85198974609375}}, 'memory': {'total': 251.53791046142578}}
2024-06-08 00:51:11,188 INFO    HandlerThread:2258918 [system_monitor.py:probe():224] Finished collecting system info
2024-06-08 00:51:11,188 INFO    HandlerThread:2258918 [system_monitor.py:probe():227] Publishing system info
2024-06-08 00:51:11,189 INFO    HandlerThread:2258918 [system_monitor.py:probe():229] Finished publishing system info
2024-06-08 00:51:11,191 DEBUG   SenderThread:2258918 [sender.py:send():378] send: files
2024-06-08 00:51:11,192 INFO    SenderThread:2258918 [sender.py:_save_file():1389] saving file wandb-metadata.json with policy now
2024-06-08 00:51:11,304 DEBUG   HandlerThread:2258918 [handler.py:handle_request():158] handle_request: python_packages
2024-06-08 00:51:11,304 DEBUG   SenderThread:2258918 [sender.py:send_request():405] send_request: python_packages
2024-06-08 00:51:11,345 DEBUG   HandlerThread:2258918 [handler.py:handle_request():158] handle_request: stop_status
2024-06-08 00:51:11,345 DEBUG   SenderThread:2258918 [sender.py:send_request():405] send_request: stop_status
2024-06-08 00:51:11,427 DEBUG   SenderThread:2258918 [sender.py:send():378] send: telemetry
2024-06-08 00:51:11,428 DEBUG   SenderThread:2258918 [sender.py:send():378] send: telemetry
2024-06-08 00:51:11,428 DEBUG   SenderThread:2258918 [sender.py:send():378] send: run
2024-06-08 00:51:11,524 INFO    SenderThread:2258918 [sender.py:send_run():996] updated run: 9c5icg83
2024-06-08 00:51:11,607 INFO    wandb-upload_0:2258918 [upload_job.py:push():130] Uploaded file /tmp/tmpfl3uyd7cwandb/mtz04gpj-wandb-metadata.json
2024-06-08 00:51:12,031 INFO    Thread-12 :2258918 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/atticus/maheep/SAE_vs_DAS/wandb/run-20240608_005110-9c5icg83/files/config.yaml
2024-06-08 00:51:12,031 INFO    Thread-12 :2258918 [dir_watcher.py:_on_file_created():271] file/dir created: /home/atticus/maheep/SAE_vs_DAS/wandb/run-20240608_005110-9c5icg83/files/wandb-metadata.json
2024-06-08 00:51:12,031 INFO    Thread-12 :2258918 [dir_watcher.py:_on_file_created():271] file/dir created: /home/atticus/maheep/SAE_vs_DAS/wandb/run-20240608_005110-9c5icg83/files/output.log
2024-06-08 00:51:12,031 INFO    Thread-12 :2258918 [dir_watcher.py:_on_file_created():271] file/dir created: /home/atticus/maheep/SAE_vs_DAS/wandb/run-20240608_005110-9c5icg83/files/requirements.txt
2024-06-08 00:51:14,031 INFO    Thread-12 :2258918 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/atticus/maheep/SAE_vs_DAS/wandb/run-20240608_005110-9c5icg83/files/output.log
2024-06-08 00:51:15,594 DEBUG   HandlerThread:2258918 [handler.py:handle_request():158] handle_request: status_report
2024-06-08 00:51:17,183 DEBUG   SenderThread:2258918 [sender.py:send():378] send: exit
2024-06-08 00:51:17,183 INFO    SenderThread:2258918 [sender.py:send_exit():585] handling exit code: 255
2024-06-08 00:51:17,183 INFO    SenderThread:2258918 [sender.py:send_exit():587] handling runtime: 6
2024-06-08 00:51:17,183 INFO    SenderThread:2258918 [sender.py:_save_file():1389] saving file wandb-summary.json with policy end
2024-06-08 00:51:17,183 INFO    SenderThread:2258918 [sender.py:send_exit():593] send defer
2024-06-08 00:51:17,184 DEBUG   HandlerThread:2258918 [handler.py:handle_request():158] handle_request: defer
2024-06-08 00:51:17,184 INFO    HandlerThread:2258918 [handler.py:handle_request_defer():184] handle defer: 0
2024-06-08 00:51:17,184 DEBUG   SenderThread:2258918 [sender.py:send_request():405] send_request: defer
2024-06-08 00:51:17,184 INFO    SenderThread:2258918 [sender.py:send_request_defer():609] handle sender defer: 0
2024-06-08 00:51:17,184 INFO    SenderThread:2258918 [sender.py:transition_state():613] send defer: 1
2024-06-08 00:51:17,184 DEBUG   HandlerThread:2258918 [handler.py:handle_request():158] handle_request: defer
2024-06-08 00:51:17,184 INFO    HandlerThread:2258918 [handler.py:handle_request_defer():184] handle defer: 1
2024-06-08 00:51:17,184 DEBUG   SenderThread:2258918 [sender.py:send_request():405] send_request: defer
2024-06-08 00:51:17,184 INFO    SenderThread:2258918 [sender.py:send_request_defer():609] handle sender defer: 1
2024-06-08 00:51:17,184 INFO    SenderThread:2258918 [sender.py:transition_state():613] send defer: 2
2024-06-08 00:51:17,184 DEBUG   HandlerThread:2258918 [handler.py:handle_request():158] handle_request: defer
2024-06-08 00:51:17,184 INFO    HandlerThread:2258918 [handler.py:handle_request_defer():184] handle defer: 2
2024-06-08 00:51:17,184 INFO    HandlerThread:2258918 [system_monitor.py:finish():203] Stopping system monitor
2024-06-08 00:51:17,184 INFO    HandlerThread:2258918 [interfaces.py:finish():200] Joined cpu monitor
2024-06-08 00:51:17,184 DEBUG   SystemMonitor:2258918 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-06-08 00:51:17,185 INFO    HandlerThread:2258918 [interfaces.py:finish():200] Joined disk monitor
2024-06-08 00:51:17,185 DEBUG   SystemMonitor:2258918 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-06-08 00:51:17,185 INFO    HandlerThread:2258918 [interfaces.py:finish():200] Joined memory monitor
2024-06-08 00:51:17,185 DEBUG   SystemMonitor:2258918 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-06-08 00:51:17,185 INFO    HandlerThread:2258918 [interfaces.py:finish():200] Joined network monitor
2024-06-08 00:51:17,186 DEBUG   SenderThread:2258918 [sender.py:send_request():405] send_request: defer
2024-06-08 00:51:17,186 INFO    SenderThread:2258918 [sender.py:send_request_defer():609] handle sender defer: 2
2024-06-08 00:51:17,186 INFO    SenderThread:2258918 [sender.py:transition_state():613] send defer: 3
2024-06-08 00:51:17,186 DEBUG   SenderThread:2258918 [sender.py:send():378] send: stats
2024-06-08 00:51:17,186 DEBUG   HandlerThread:2258918 [handler.py:handle_request():158] handle_request: defer
2024-06-08 00:51:17,186 INFO    HandlerThread:2258918 [handler.py:handle_request_defer():184] handle defer: 3
2024-06-08 00:51:17,186 DEBUG   SenderThread:2258918 [sender.py:send_request():405] send_request: defer
2024-06-08 00:51:17,186 INFO    SenderThread:2258918 [sender.py:send_request_defer():609] handle sender defer: 3
2024-06-08 00:51:17,186 INFO    SenderThread:2258918 [sender.py:transition_state():613] send defer: 4
2024-06-08 00:51:17,186 DEBUG   HandlerThread:2258918 [handler.py:handle_request():158] handle_request: defer
2024-06-08 00:51:17,186 INFO    HandlerThread:2258918 [handler.py:handle_request_defer():184] handle defer: 4
2024-06-08 00:51:17,186 DEBUG   SenderThread:2258918 [sender.py:send_request():405] send_request: defer
2024-06-08 00:51:17,186 INFO    SenderThread:2258918 [sender.py:send_request_defer():609] handle sender defer: 4
2024-06-08 00:51:17,186 INFO    SenderThread:2258918 [sender.py:transition_state():613] send defer: 5
2024-06-08 00:51:17,186 DEBUG   HandlerThread:2258918 [handler.py:handle_request():158] handle_request: defer
2024-06-08 00:51:17,186 INFO    HandlerThread:2258918 [handler.py:handle_request_defer():184] handle defer: 5
2024-06-08 00:51:17,187 DEBUG   SenderThread:2258918 [sender.py:send():378] send: summary
2024-06-08 00:51:17,187 INFO    SenderThread:2258918 [sender.py:_save_file():1389] saving file wandb-summary.json with policy end
2024-06-08 00:51:17,187 DEBUG   SenderThread:2258918 [sender.py:send_request():405] send_request: defer
2024-06-08 00:51:17,187 INFO    SenderThread:2258918 [sender.py:send_request_defer():609] handle sender defer: 5
2024-06-08 00:51:17,187 INFO    SenderThread:2258918 [sender.py:transition_state():613] send defer: 6
2024-06-08 00:51:17,187 DEBUG   HandlerThread:2258918 [handler.py:handle_request():158] handle_request: defer
2024-06-08 00:51:17,187 INFO    HandlerThread:2258918 [handler.py:handle_request_defer():184] handle defer: 6
2024-06-08 00:51:17,187 DEBUG   SenderThread:2258918 [sender.py:send_request():405] send_request: defer
2024-06-08 00:51:17,187 INFO    SenderThread:2258918 [sender.py:send_request_defer():609] handle sender defer: 6
2024-06-08 00:51:17,189 DEBUG   HandlerThread:2258918 [handler.py:handle_request():158] handle_request: status_report
2024-06-08 00:51:17,360 INFO    SenderThread:2258918 [sender.py:transition_state():613] send defer: 7
2024-06-08 00:51:17,361 DEBUG   HandlerThread:2258918 [handler.py:handle_request():158] handle_request: defer
2024-06-08 00:51:17,361 INFO    HandlerThread:2258918 [handler.py:handle_request_defer():184] handle defer: 7
2024-06-08 00:51:17,361 DEBUG   SenderThread:2258918 [sender.py:send_request():405] send_request: defer
2024-06-08 00:51:17,361 INFO    SenderThread:2258918 [sender.py:send_request_defer():609] handle sender defer: 7
2024-06-08 00:51:18,032 INFO    Thread-12 :2258918 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/atticus/maheep/SAE_vs_DAS/wandb/run-20240608_005110-9c5icg83/files/config.yaml
2024-06-08 00:51:18,032 INFO    Thread-12 :2258918 [dir_watcher.py:_on_file_created():271] file/dir created: /home/atticus/maheep/SAE_vs_DAS/wandb/run-20240608_005110-9c5icg83/files/wandb-summary.json
2024-06-08 00:51:18,183 DEBUG   HandlerThread:2258918 [handler.py:handle_request():158] handle_request: poll_exit
2024-06-08 00:51:19,604 INFO    SenderThread:2258918 [sender.py:transition_state():613] send defer: 8
2024-06-08 00:51:19,604 DEBUG   SenderThread:2258918 [sender.py:send_request():405] send_request: poll_exit
2024-06-08 00:51:19,604 DEBUG   HandlerThread:2258918 [handler.py:handle_request():158] handle_request: defer
2024-06-08 00:51:19,604 INFO    HandlerThread:2258918 [handler.py:handle_request_defer():184] handle defer: 8
2024-06-08 00:51:19,604 DEBUG   SenderThread:2258918 [sender.py:send_request():405] send_request: defer
2024-06-08 00:51:19,604 INFO    SenderThread:2258918 [sender.py:send_request_defer():609] handle sender defer: 8
2024-06-08 00:51:19,604 INFO    SenderThread:2258918 [job_builder.py:build():432] Attempting to build job artifact
2024-06-08 00:51:19,605 INFO    SenderThread:2258918 [job_builder.py:_get_source_type():565] is repo sourced job
2024-06-08 00:51:19,620 INFO    SenderThread:2258918 [job_builder.py:build():541] adding wandb-job metadata file
2024-06-08 00:51:19,621 INFO    SenderThread:2258918 [sender.py:transition_state():613] send defer: 9
2024-06-08 00:51:19,621 DEBUG   HandlerThread:2258918 [handler.py:handle_request():158] handle_request: defer
2024-06-08 00:51:19,621 DEBUG   SenderThread:2258918 [sender.py:send():378] send: artifact
2024-06-08 00:51:19,621 INFO    HandlerThread:2258918 [handler.py:handle_request_defer():184] handle defer: 9
2024-06-08 00:51:20,032 INFO    Thread-12 :2258918 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/atticus/maheep/SAE_vs_DAS/wandb/run-20240608_005110-9c5icg83/files/output.log
2024-06-08 00:51:20,184 DEBUG   HandlerThread:2258918 [handler.py:handle_request():158] handle_request: poll_exit
2024-06-08 00:51:20,362 INFO    wandb-upload_1:2258918 [upload_job.py:push():85] Skipped uploading /home/atticus/.local/share/wandb/artifacts/staging/tmpbt1j7hgj
2024-06-08 00:51:20,493 INFO    wandb-upload_0:2258918 [upload_job.py:push():88] Uploaded file /tmp/tmpq0sdzsbk/wandb-job.json
2024-06-08 00:51:21,241 INFO    SenderThread:2258918 [sender.py:send_artifact():1467] sent artifact job-https___github.com_MaheepChaudhary_SAE_vs_DAS.git_main.py - {'id': 'QXJ0aWZhY3Q6ODY0NTkxNjAy', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjE3ODM4MjIxOA==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6ODY0NTU3NDU5', 'versionIndex': 34}}}
2024-06-08 00:51:21,242 DEBUG   SenderThread:2258918 [sender.py:send_request():405] send_request: defer
2024-06-08 00:51:21,242 INFO    SenderThread:2258918 [sender.py:send_request_defer():609] handle sender defer: 9
2024-06-08 00:51:21,242 INFO    SenderThread:2258918 [dir_watcher.py:finish():358] shutting down directory watcher
2024-06-08 00:51:22,033 INFO    SenderThread:2258918 [dir_watcher.py:finish():388] scan: /home/atticus/maheep/SAE_vs_DAS/wandb/run-20240608_005110-9c5icg83/files
2024-06-08 00:51:22,033 INFO    SenderThread:2258918 [dir_watcher.py:finish():402] scan save: /home/atticus/maheep/SAE_vs_DAS/wandb/run-20240608_005110-9c5icg83/files/wandb-metadata.json wandb-metadata.json
2024-06-08 00:51:22,033 INFO    SenderThread:2258918 [dir_watcher.py:finish():402] scan save: /home/atticus/maheep/SAE_vs_DAS/wandb/run-20240608_005110-9c5icg83/files/requirements.txt requirements.txt
2024-06-08 00:51:22,034 INFO    SenderThread:2258918 [dir_watcher.py:finish():402] scan save: /home/atticus/maheep/SAE_vs_DAS/wandb/run-20240608_005110-9c5icg83/files/wandb-summary.json wandb-summary.json
2024-06-08 00:51:22,036 INFO    SenderThread:2258918 [dir_watcher.py:finish():402] scan save: /home/atticus/maheep/SAE_vs_DAS/wandb/run-20240608_005110-9c5icg83/files/output.log output.log
2024-06-08 00:51:22,037 INFO    SenderThread:2258918 [dir_watcher.py:finish():402] scan save: /home/atticus/maheep/SAE_vs_DAS/wandb/run-20240608_005110-9c5icg83/files/config.yaml config.yaml
2024-06-08 00:51:22,037 INFO    SenderThread:2258918 [sender.py:transition_state():613] send defer: 10
2024-06-08 00:51:22,040 DEBUG   SenderThread:2258918 [sender.py:send_request():405] send_request: poll_exit
2024-06-08 00:51:22,040 DEBUG   HandlerThread:2258918 [handler.py:handle_request():158] handle_request: defer
2024-06-08 00:51:22,040 INFO    HandlerThread:2258918 [handler.py:handle_request_defer():184] handle defer: 10
2024-06-08 00:51:22,040 DEBUG   SenderThread:2258918 [sender.py:send_request():405] send_request: defer
2024-06-08 00:51:22,040 INFO    SenderThread:2258918 [sender.py:send_request_defer():609] handle sender defer: 10
2024-06-08 00:51:22,041 INFO    SenderThread:2258918 [file_pusher.py:finish():169] shutting down file pusher
2024-06-08 00:51:22,185 DEBUG   HandlerThread:2258918 [handler.py:handle_request():158] handle_request: poll_exit
2024-06-08 00:51:22,185 DEBUG   SenderThread:2258918 [sender.py:send_request():405] send_request: poll_exit
2024-06-08 00:51:22,293 INFO    wandb-upload_1:2258918 [upload_job.py:push():130] Uploaded file /home/atticus/maheep/SAE_vs_DAS/wandb/run-20240608_005110-9c5icg83/files/requirements.txt
2024-06-08 00:51:22,570 INFO    wandb-upload_3:2258918 [upload_job.py:push():130] Uploaded file /home/atticus/maheep/SAE_vs_DAS/wandb/run-20240608_005110-9c5icg83/files/config.yaml
2024-06-08 00:51:22,581 INFO    wandb-upload_2:2258918 [upload_job.py:push():130] Uploaded file /home/atticus/maheep/SAE_vs_DAS/wandb/run-20240608_005110-9c5icg83/files/output.log
2024-06-08 00:51:22,585 INFO    wandb-upload_0:2258918 [upload_job.py:push():130] Uploaded file /home/atticus/maheep/SAE_vs_DAS/wandb/run-20240608_005110-9c5icg83/files/wandb-summary.json
2024-06-08 00:51:22,786 INFO    Thread-11 (_thread_body):2258918 [sender.py:transition_state():613] send defer: 11
2024-06-08 00:51:22,786 DEBUG   HandlerThread:2258918 [handler.py:handle_request():158] handle_request: defer
2024-06-08 00:51:22,786 INFO    HandlerThread:2258918 [handler.py:handle_request_defer():184] handle defer: 11
2024-06-08 00:51:22,786 DEBUG   SenderThread:2258918 [sender.py:send_request():405] send_request: defer
2024-06-08 00:51:22,786 INFO    SenderThread:2258918 [sender.py:send_request_defer():609] handle sender defer: 11
2024-06-08 00:51:22,786 INFO    SenderThread:2258918 [file_pusher.py:join():175] waiting for file pusher
2024-06-08 00:51:22,786 INFO    SenderThread:2258918 [sender.py:transition_state():613] send defer: 12
2024-06-08 00:51:22,787 DEBUG   HandlerThread:2258918 [handler.py:handle_request():158] handle_request: defer
2024-06-08 00:51:22,787 INFO    HandlerThread:2258918 [handler.py:handle_request_defer():184] handle defer: 12
2024-06-08 00:51:22,787 DEBUG   SenderThread:2258918 [sender.py:send_request():405] send_request: defer
2024-06-08 00:51:22,787 INFO    SenderThread:2258918 [sender.py:send_request_defer():609] handle sender defer: 12
2024-06-08 00:51:22,787 INFO    SenderThread:2258918 [file_stream.py:finish():601] file stream finish called
2024-06-08 00:51:22,863 INFO    SenderThread:2258918 [file_stream.py:finish():605] file stream finish is done
2024-06-08 00:51:22,863 INFO    SenderThread:2258918 [sender.py:transition_state():613] send defer: 13
2024-06-08 00:51:22,863 DEBUG   HandlerThread:2258918 [handler.py:handle_request():158] handle_request: defer
2024-06-08 00:51:22,863 INFO    HandlerThread:2258918 [handler.py:handle_request_defer():184] handle defer: 13
2024-06-08 00:51:22,863 DEBUG   SenderThread:2258918 [sender.py:send_request():405] send_request: defer
2024-06-08 00:51:22,863 INFO    SenderThread:2258918 [sender.py:send_request_defer():609] handle sender defer: 13
2024-06-08 00:51:22,863 INFO    SenderThread:2258918 [sender.py:transition_state():613] send defer: 14
2024-06-08 00:51:22,863 DEBUG   HandlerThread:2258918 [handler.py:handle_request():158] handle_request: defer
2024-06-08 00:51:22,863 INFO    HandlerThread:2258918 [handler.py:handle_request_defer():184] handle defer: 14
2024-06-08 00:51:22,864 DEBUG   SenderThread:2258918 [sender.py:send():378] send: final
2024-06-08 00:51:22,864 DEBUG   SenderThread:2258918 [sender.py:send():378] send: footer
2024-06-08 00:51:22,864 DEBUG   SenderThread:2258918 [sender.py:send_request():405] send_request: defer
2024-06-08 00:51:22,864 INFO    SenderThread:2258918 [sender.py:send_request_defer():609] handle sender defer: 14
2024-06-08 00:51:22,864 DEBUG   HandlerThread:2258918 [handler.py:handle_request():158] handle_request: poll_exit
2024-06-08 00:51:22,864 DEBUG   SenderThread:2258918 [sender.py:send_request():405] send_request: poll_exit
2024-06-08 00:51:22,865 DEBUG   HandlerThread:2258918 [handler.py:handle_request():158] handle_request: poll_exit
2024-06-08 00:51:22,865 DEBUG   SenderThread:2258918 [sender.py:send_request():405] send_request: poll_exit
2024-06-08 00:51:22,865 DEBUG   HandlerThread:2258918 [handler.py:handle_request():158] handle_request: server_info
2024-06-08 00:51:22,865 DEBUG   SenderThread:2258918 [sender.py:send_request():405] send_request: server_info
2024-06-08 00:51:22,866 DEBUG   HandlerThread:2258918 [handler.py:handle_request():158] handle_request: get_summary
2024-06-08 00:51:22,867 DEBUG   HandlerThread:2258918 [handler.py:handle_request():158] handle_request: sampled_history
2024-06-08 00:51:22,867 DEBUG   HandlerThread:2258918 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-08 00:51:22,942 INFO    MainThread:2258918 [wandb_run.py:_footer_history_summary_info():3994] rendering history
2024-06-08 00:51:22,943 INFO    MainThread:2258918 [wandb_run.py:_footer_history_summary_info():4026] rendering summary
2024-06-08 00:51:22,943 INFO    MainThread:2258918 [wandb_run.py:_footer_sync_info():3953] logging synced files
2024-06-08 00:51:22,943 DEBUG   HandlerThread:2258918 [handler.py:handle_request():158] handle_request: shutdown
2024-06-08 00:51:22,943 INFO    HandlerThread:2258918 [handler.py:finish():882] shutting down handler
2024-06-08 00:51:23,865 INFO    WriterThread:2258918 [datastore.py:close():296] close: /home/atticus/maheep/SAE_vs_DAS/wandb/run-20240608_005110-9c5icg83/run-9c5icg83.wandb
2024-06-08 00:51:23,942 INFO    SenderThread:2258918 [sender.py:finish():1545] shutting down sender
2024-06-08 00:51:23,943 INFO    SenderThread:2258918 [file_pusher.py:finish():169] shutting down file pusher
2024-06-08 00:51:23,943 INFO    SenderThread:2258918 [file_pusher.py:join():175] waiting for file pusher
